molecule_chembl_id,canonical_smiles,type,standard_value,value
CHEMBL1329029,O=C1C(O)=C(O)C(=O)C(O)=C1O,Inhibition,-5.192,-5.192353462
CHEMBL2106615,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Inhibition,-2.084,-2.084057081
CHEMBL2000716,NC(=O)CN1C=CCC(C(N)=O)=C1,Inhibition,13.59,13.5869859
CHEMBL397983,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,Inhibition,13.76,13.76249625
CHEMBL508094,C[C@@H]([C@H](C)O)[C@H](N)C(=O)O,Inhibition,0.1154,0.11537792
CHEMBL2017620,Cl.O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,Inhibition,4.895,4.89534956
CHEMBL1204146,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,Inhibition,17.07,17.06901626
CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Inhibition,9.964,9.963865665
CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,Inhibition,4.079,4.078534757
CHEMBL2442052,COc1cc(CN(CCN)C(=O)c2cccs2)ccc1OCc1ccccc1,Inhibition,0.7054,0.705379242
CHEMBL2203422,CS(=O)(=O)O.N=C(N)c1cc2ccc(OC(=O)c3cccs3)cc2s1,Inhibition,8.808,8.808405571
CHEMBL1650595,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,Inhibition,-2.457,-2.456858384
CHEMBL332898,Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1,Inhibition,17.91,17.90816372
CHEMBL1200656,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,Inhibition,8.099,8.09873037
CHEMBL8412,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,Inhibition,4.178,4.177786712
CHEMBL2103954,CCOc1c(N2CCOCC2)cnn(C)c1=O,Inhibition,9.752,9.751732897
CHEMBL1200397,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,Inhibition,5.772,5.772138553
CHEMBL168,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Inhibition,5.944,5.944377292
CHEMBL1867802,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,Inhibition,-1.635,-1.635206102
CHEMBL4073922,O=C(NC1(c2ccccc2)CC1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2cc(Br)ccc12,Inhibition,4.535,4.534674915
CHEMBL3932957,CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1,Inhibition,-2.415,-2.415432306
CHEMBL42743,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,Inhibition,2.323,2.32327693
CHEMBL4293433,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,Inhibition,-13.16,-13.16082084
CHEMBL3216524,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC.Cl.Cl,Inhibition,12.03,12.0340024
CHEMBL1200492,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,Inhibition,5.097,5.096703565
CHEMBL376488,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,Inhibition,-22.19,-22.19
CHEMBL473186,CC(C)c1cc(-c2ccc(F)c3ccccc23)nc(N)n1,Inhibition,-4.716,-4.716243503
CHEMBL3286929,c1ccc(Cn2c(-c3ccc(OC[C@H](C4CCNCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1,Inhibition,-14.84,-14.84382127
CHEMBL2048484,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,Inhibition,16.16,16.1644494
CHEMBL1240,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],Inhibition,31.5,31.49656948
CHEMBL262075,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,Inhibition,19.56,19.56349623
CHEMBL1823681,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,Inhibition,14.2,14.20406725
CHEMBL406381,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,Inhibition,9.777,9.776786434
CHEMBL4303205,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(-c2ccccc2)cc1,Inhibition,-4.706,-4.705908592
CHEMBL1214186,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,Inhibition,4.76,4.76040164
CHEMBL149201,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,Inhibition,16.74,16.74466647
CHEMBL1303,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,Inhibition,12.25,12.24911018
CHEMBL1321988,S=C=Nc1cccc(NC(=S)NCCCCNC(=S)Nc2cccc(N=C=S)c2)c1,Inhibition,9.893,9.893348021
CHEMBL236593,O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,Inhibition,1.4,1.400204748
CHEMBL63440,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,Inhibition,33.12,33.11500242
CHEMBL2105168,Cn1cc(C(=O)c2cccc3ccccc23)cc1C(=O)O,Inhibition,6.204,6.203864105
CHEMBL2359059,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,Inhibition,22.79,22.78708936
CHEMBL1201156,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,Inhibition,31.79,31.79478625
CHEMBL3326251,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1.Cl,Inhibition,13.27,13.27454153
CHEMBL3137745,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl,Inhibition,17.07,17.07079179
CHEMBL2106732,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C.Cl,Inhibition,21.5,21.49645877
CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,Inhibition,-9.86,-9.860155216
CHEMBL4303496,Cc1ccc(S(=O)(=O)N2CCC[C@H]2c2ccc(F)cc2)cc1,Inhibition,4.885,4.88542991
CHEMBL2303628,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21.Cl,Inhibition,17.65,17.64558398
CHEMBL423192,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,Inhibition,3.211,3.210621032
CHEMBL243001,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,Inhibition,9.631,9.630804485
CHEMBL456145,C1Cc2[nH]nc(-c3nn[nH]n3)c2C1,Inhibition,16.25,16.25215958
CHEMBL2106178,O=C(O)c1ccccc1NCCc1ccccc1,Inhibition,-3.98,-3.979872261
CHEMBL3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,Inhibition,23.12,23.11761834
CHEMBL1093458,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Inhibition,5.898,5.897755369
CHEMBL1173474,CCCCCCCCCCCCCCCCCCCCCC(=O)O,Inhibition,5.277,5.277284047
CHEMBL69863,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,Inhibition,66.66,66.65554096
CHEMBL3414574,CCC(CC)n1ccc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C#N)cc21,Inhibition,-8.354,-8.354116196
CHEMBL1580,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,Inhibition,13.02,13.01796824
CHEMBL1425,Sc1ncnc2nc[nH]c12,Inhibition,-11.49,-11.49474475
CHEMBL507046,O=C(O)/C=C/CO,Inhibition,29.37,29.37410796
CHEMBL20684,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,Inhibition,7.248,7.248180806
CHEMBL100473,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,Inhibition,-2.56,-2.560205644
CHEMBL4303529,Cc1cc(C)c(NC(=O)N(Cc2ccc3c(c2)Cc2ccccc2-3)C2CCCCCC2)c(C)c1,Inhibition,11.41,11.41247378
CHEMBL368347,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,Inhibition,9.716,9.716159027
CHEMBL413965,O=C(O)Cc1ccc(-c2ccccc2)cc1,Inhibition,8.275,8.275439543
CHEMBL266540,O=c1[nH]cnc2ccccc12,Inhibition,37.21,37.21208251
CHEMBL453087,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O,Inhibition,6.993,6.993320662
CHEMBL1356971,Cl.Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Inhibition,17.04,17.04436249
CHEMBL232656,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,Inhibition,17.46,17.45919983
CHEMBL24909,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,Inhibition,31.95,31.94957645
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,Inhibition,-0.2704,-0.27040942
CHEMBL1435541,NC(=O)c1ccc2[nH]ccc2c1,Inhibition,16.87,16.87150832
CHEMBL285932,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,Inhibition,26.5,26.4975017
CHEMBL1612198,C(=C/c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Inhibition,25.36,25.35598101
CHEMBL407874,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,Inhibition,4.967,4.967366591
CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Inhibition,103.68,103.6828261
CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,Inhibition,29.52,29.51579082
CHEMBL33211,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,Inhibition,24.14,24.13728802
CHEMBL2104164,NC(=O)CN1Cc2ccccc2OC1=O,Inhibition,2.408,2.408036584
CHEMBL3989759,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3.CS(=O)(=O)O.O.O,Inhibition,99.68,99.68161312
CHEMBL184238,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,Inhibition,0.7762,0.776246724
CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,Inhibition,6.113,6.113350055
CHEMBL2103847,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,Inhibition,9.612,9.611571145
CHEMBL4297520,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,Inhibition,10.13,10.13157763
CHEMBL2163793,CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,Inhibition,4.527,4.526727902
CHEMBL1256863,NCCc1c[nH]c2ccc(C(N)=O)cc12.O=C(O)/C=C\C(=O)O,Inhibition,28.16,28.1626455
CHEMBL279956,N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O,Inhibition,5.012,5.011872391
CHEMBL442218,O=C1N[C@H](C(=O)O)CS1,Inhibition,6.856,6.855707241
CHEMBL1983100,O=C(CN1CCNCC1)NC1CCCCC1,Inhibition,-1.889,-1.888880222
CHEMBL1456,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,Inhibition,0.1356,0.135611623
CHEMBL1908394,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,Inhibition,0.9907,0.990703809
CHEMBL4084106,CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,Inhibition,34.96,34.9574415
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,Inhibition,1.025,1.024562491
CHEMBL543767,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC.Cl,Inhibition,4.507,4.506963569
CHEMBL1200436,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,Inhibition,9.859,9.85903059
CHEMBL178862,COc1ccc(-c2cc(=S)ss2)cc1,Inhibition,-6.276,-6.276009704
CHEMBL15766,CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1,Inhibition,37.22,37.22393056
CHEMBL276815,Cc1onc(O)c1C[C@H](N)C(=O)O,Inhibition,17.92,17.91517184
CHEMBL4303323,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,Inhibition,22.62,22.61680808
CHEMBL256705,C[C@@H]1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1,Inhibition,4.099,4.098791696
CHEMBL3215749,Cl.Cl.Fc1ccc(C(OCCN2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,Inhibition,9.963,9.96340063
CHEMBL2105199,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,Inhibition,10.72,10.72072622
CHEMBL90882,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,Inhibition,-9.836,-9.836312027
CHEMBL2431120,COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC,Inhibition,15.04,15.04167032
CHEMBL1256137,Cl.NCCS,Inhibition,10.55,10.54982022
CHEMBL48582,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,Inhibition,6.203,6.202978014
CHEMBL1601669,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,Inhibition,-0.4279,-0.427925897
CHEMBL1521,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,Inhibition,26.17,26.16623202
CHEMBL3770173,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C,Inhibition,4.743,4.743339836
CHEMBL1642,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Inhibition,-5.325,-5.325167148
CHEMBL1200343,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,Inhibition,9.706,9.706134848
CHEMBL1232952,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,Inhibition,-1.002,-1.002285671
CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Inhibition,8.693,8.693431369
CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,Inhibition,33.32,33.32205922
CHEMBL1504776,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccc(Cl)c2)o1,Inhibition,-0.08782,-0.087821342
CHEMBL1358662,CC(C)NC[C@@H](O)COc1cccc2ccccc12.Cl,Inhibition,9.563,9.563140736
CHEMBL380216,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,Inhibition,8.836,8.836040413
CHEMBL1200672,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1.[Na+],Inhibition,0.02393,0.023929845
CHEMBL3273984,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Inhibition,9.686,9.68571953
CHEMBL63829,CC(C)(CCCCCCCCCCC(C)(C)CC(=O)O)CC(=O)O,Inhibition,4.438,4.437732518
CHEMBL50882,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],Inhibition,19.94,19.94372832
CHEMBL4303152,Nc1nc2c(ncn2[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Inhibition,-5.179,-5.178996616
CHEMBL177837,O=C(O)C(=O)CBr,Inhibition,41.31,41.31142522
CHEMBL1531134,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,Inhibition,16.3,16.30357768
CHEMBL1200866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,Inhibition,11.26,11.26090419
CHEMBL591429,C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,Inhibition,11.76,11.76193415
CHEMBL1732375,CC(C)(C)CCN1C[C@@H]2[C@@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,Inhibition,22.78,22.78161423
CHEMBL192451,COc1ccc(O)c(C(C)(C)C)c1,Inhibition,12.26,12.26244127
CHEMBL2105747,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,Inhibition,25.84,25.8428971
CHEMBL3989958,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,Inhibition,2.998,2.998432211
CHEMBL558752,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,Inhibition,-11.4,-11.39762
CHEMBL425027,CCCCCCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1,Inhibition,21.91,21.91133709
CHEMBL362051,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,Inhibition,15.37,15.36698033
CHEMBL464345,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Inhibition,14.91,14.908383
CHEMBL514800,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,Inhibition,-0.6639,-0.663860721
CHEMBL3545196,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.Cl.Cl,Inhibition,0.6877,0.687663702
CHEMBL3140361,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,Inhibition,21.74,21.74221187
CHEMBL472565,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],Inhibition,8.9,8.89999627
CHEMBL571209,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,Inhibition,7.024,7.024267004
CHEMBL375270,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,Inhibition,3.032,3.031593881
CHEMBL4303239,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1c(Br)cc(Br)cc1-c1nnn[nH]1,Inhibition,-3.408,-3.407811281
CHEMBL1254577,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc2ccccc2c1,Inhibition,1.537,1.537246678
CHEMBL1200690,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Inhibition,7.312,7.312179968
CHEMBL1201168,Cc1cc(C(=O)NNCc2ccccc2)no1,Inhibition,13.63,13.6284926
CHEMBL1651998,CC1(O)CCC(C(C)(C)O)CC1,Inhibition,12.71,12.71182886
CHEMBL1200880,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,Inhibition,1.15,1.150470307
CHEMBL493982,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,Inhibition,31.84,31.84426
CHEMBL741,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Inhibition,8.522,8.521874817
CHEMBL1200399,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,Inhibition,14.69,14.69427866
CHEMBL3039502,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,Inhibition,3.306,3.305792627
CHEMBL155333,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1,Inhibition,1.125,1.125023814
CHEMBL438,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,Inhibition,20.65,20.65494694
CHEMBL1697734,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],Inhibition,12.66,12.65966559
CHEMBL2106185,CC(=O)Nc1ccc(OC(C)=O)cc1,Inhibition,6.531,6.53127001
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,Inhibition,16.29,16.29251917
CHEMBL505789,CN(C)CCc1ccc(O)cc1,Inhibition,15.28,15.27966971
CHEMBL424,O=C(O)c1ccccc1O,Inhibition,13.84,13.8358151
CHEMBL449317,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,Inhibition,-10.7,-10.70478777
CHEMBL1880739,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,Inhibition,18.03,18.0253926
CHEMBL583042,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Inhibition,7.635,7.635090714
CHEMBL786,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Inhibition,29.24,29.24322341
CHEMBL674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,Inhibition,21.79,21.79314294
CHEMBL1863513,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,Inhibition,-0.1615,-0.161520227
CHEMBL472212,CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,Inhibition,9.082,9.082397791
CHEMBL94734,CN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)c1ccccc1,Inhibition,14.93,14.92543807
CHEMBL15891,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Inhibition,9.788,9.788093306
CHEMBL2107016,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,Inhibition,16.15,16.15010901
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Inhibition,0.8086,0.808641172
CHEMBL1563246,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,Inhibition,13.76,13.76182551
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,Inhibition,-8.105,-8.105153221
CHEMBL3182437,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,Inhibition,19.46,19.46009732
CHEMBL448741,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,Inhibition,-7.653,-7.652612435
CHEMBL180570,O=P(O)(O)CP(=O)(O)O,Inhibition,2.39,2.390370645
CHEMBL3798846,CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,Inhibition,8.946,8.945706258
CHEMBL578211,CN1C(=O)CC[C@H]1c1cccnc1,Inhibition,2.176,2.175985201
CHEMBL367788,O=C(NO)c1ccc(O)c(O)c1,Inhibition,15.48,15.47730124
CHEMBL405759,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,Inhibition,-38.84,-38.84007929
CHEMBL4303613,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,Inhibition,12.3,12.30490136
CHEMBL1079227,COc1ccc(C(C)=O)c(O)c1,Inhibition,2.5,2.499890045
CHEMBL290299,Cn1c([N+](=O)[O-])cnc1COC(N)=O,Inhibition,18.95,18.9467283
CHEMBL1241951,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,Inhibition,8.075,8.07538648
